"sigid","ligand","perturbed_receptors","n_upregulated","n_downregulated","total_strength","n_significant_genes","n_signatures"
"sig_HRAS_2_GSE12764_a","HRAS","ABCA1,ACKR2,ACKR3,ACVR1,ACVR1B,ACVR2A,ACVR2B,ACVRL1,ADAM11,ADAM22,ADCY1,ADCYAP1R1,ADGRE5,ADGRG1,ADGRL1,ADIPOR1,ADORA1,ADORA2B,ADRA2B,ADRB2,AGR2,AGTR1,ALCAM,ALK,ALOX5,AMFR,AMHR2,APCDD1,APLP2,APP,AR,ART1,ASGR1,ATP1A3,ATP5F1B,ATP6AP2,ATRN,AVPR1A,AVPR2,AXL,BAMBI,BCAM,BDKRB1,BEX3,BMPR1A,BMPR1B,BMPR2,BOC,BRS3,C3AR1,C5AR2,CADM1,CADM3,CALCR,CANX,CAV1,CCKAR,CCKBR,CCR1,CCR10,CCR3,CCR7,CCRL2,CD151,CD160,CD163,CD180,CD1A,CD1B,CD1D,CD200,CD209,CD22,CD226,CD244,CD27,CD274,CD320,CD33,CD36,CD4,CD40,CD44,CD46,CD47,CD48,CD5,CD53,CD55,CD6,CD63,CD7,CD74,CD79A,CD80,CD81,CD82,CD84,CD86,CD9,CD93,CDH7,CDON,CEACAM1,CFC1,CFC1B,CFTR,CHRM3,CKAP4,CLEC14A,CLEC2B,CLEC4M,CMKLR1,CNR1,CNTFR,CNTN1,CNTNAP1,CNTNAP2,CR1,CRHR2,CRLF1,CRLF2,CRLF3,CSF1R,CSF2RA,CSF3R,CSPG4,CTLA4,CX3CR1,CXADR,CXCR1,CXCR2,CXCR3,CXCR4,CXCR5,CXCR6,DCBLD2,DCC,DDR1,DDR2,DIP2A,DPP4,DSC3,DSG1,DSG2,DSG3,DYSF,EFNB1,EGFR,ENG,ENO1,EPCAM,EPHA1,EPHA2,EPHA3,EPHA4,EPHA5,EPHA7,EPHA8,EPHB1,EPHB2,EPHB3,EPHB4,EPHB6,EPOR,ERAP1,ERBB2,ERBB3,ERBB4,F11R,F2R,F2RL1,F2RL2,F3,FAP,FAS,FCGR1A,FGFR1,FGFR2,FGFR3,FGFR4,FGFRL1,FLOT1,FLT1,FLT4,FPR1,FPR2,FPR3,FZD1,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,FZD8,FZD9,GALR2,GAS1,GCGR,GFRA2,GFRA3,GFRA4,GHR,GHRHR,GHSR,GIPR,GLG1,GLP1R,GNRHR,GP9,GPC1,GPC4,GPIHBP1,GPR135,GPR182,GPR19,GPR35,GPR37,GPR37L1,GPR39,GPR75,GRIN2D,GRM1,GRM5,GRPR,GUCY2C,GUCY2D,HAVCR2,HCRTR1,HHIP,HMMR,HRH1,HRH2,HRH3,HTR1A,HTR1B,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7,ICAM1,ICOSLG,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IFNLR1,IGF1R,IGF2R,IGFLR1,IL10RB,IL11RA,IL12RB1,IL13RA1,IL13RA2,IL15RA,IL17RA,IL17RB,IL17RC,IL17RE,IL18RAP,IL1R1,IL1R2,IL1RAP,IL1RAPL1,IL1RL1,IL1RL2,IL20RA,IL20RB,IL21R,IL23R,IL27RA,IL2RA,IL31RA,IL3RA,IL5RA,IL6R,IL6ST,IL9R,INSR,ITGA1,ITGA10,ITGA11,ITGA2B,ITGA3,ITGA4,ITGA6,ITGA7,ITGA8,ITGA9,ITGAD,ITGAE,ITGAL,ITGAM,ITGAV,ITGAX,ITGB1,ITGB2,ITGB3,ITGB4,ITGB5,ITGB7,ITGB8,JAM2,JAM3,JAML,KCNJ10,KCNJ15,KDR,KEL,KIR2DL4,KIR3DL1,KIR3DL2,KISS1R,KIT,KLRD1,KLRF1,KREMEN1,KREMEN2,L1CAM,LAG3,LAIR1,LAMA4,LAMP1,LAMP2,LDLR,LEPR,LGR4,LGR5,LGR6,LIFR,LILRA3,LILRA4,LILRB1,LILRB2,LINGO1,LPAR1,LPAR2,LPAR3,LRFN3,LRFN5,LRP11,LRP2,LRP5,LRP6,LRP8,LRRC4,LRRC4C,LSR,LTBR,LTK,LY9,MAG,MARCO,MAS1,MC1R,MC2R,MC3R,MCAM,MCHR1,MCHR2,MERTK,MET,MGRN1,MLNR,MMP24,MPL,MRC1,MST1R,MTNR1B,MUSK,MYLK,MYLK2,NCAM1,NCR1,NCR2,NCSTN,NECTIN1,NECTIN2,NEO1,NGFR,NMUR1,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NPBWR1,NPBWR2,NPR1,NPR2,NPR3,NPY2R,NRCAM,NRP1,NRP2,NRXN1,NRXN2,NRXN3,NT5E,NTRK1,NTRK2,NTRK3,NTSR1,NTSR2,OGFR,OLR1,OPRD1,OPRK1,OPRL1,OPRM1,OSMR,OXTR,PDCD1,PDE1B,PDE1C,PDGFRA,PDGFRB,PECAM1,PHEX,PILRA,PITPNM3,PLA2R1,PLAUR,PLD2,PLG,PLGRKT,PLSCR1,PLSCR4,PLXDC1,PLXDC2,PLXNA1,PLXNA2,PLXNA3,PLXNA4,PLXNB1,PLXNB2,PLXNB3,PLXNC1,PLXND1,PRLHR,PRLR,PROCR,PRTG,PTCH1,PTCH2,PTGDR,PTGDR2,PTH1R,PTPRB,PTPRD,PTPRF,PTPRG,PTPRJ,PTPRK,PTPRM,PTPRS,PTPRZ1,PVR,QRFPR,RAMP2,RAMP3,RET,RGMB,RHBDL2,RNF43,ROBO1,ROBO2,ROBO4,ROR1,ROR2,RTN4R,RTN4RL1,RTN4RL2,RXFP1,RYK,S1PR2,SCARB1,SCARF1,SCN5A,SCN8A,SCTR,SDC1,SDC2,SDC3,SDC4,SELE,SELL,SELPLG,SIGLEC10,SIGLEC5,SIGLEC9,SIRPA,SIRPG,SLAMF1,SLC16A1,SLC16A7,SORL1,SORT1,SPN,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5,ST14,STRA6,STX1A,TACR1,TACR2,TACR3,TBXA2R,TFR2,TFRC,TGFBR1,TGFBR2,TGFBR3,THBD,THY1,TIE1,TLR4,TLR6,TMEM67,TMIGD2,TNFRSF10A,TNFRSF10B,TNFRSF10C,TNFRSF10D,TNFRSF11A,TNFRSF11B,TNFRSF12A,TNFRSF13B,TNFRSF13C,TNFRSF18,TNFRSF19,TNFRSF1A,TNFRSF1B,TNFRSF21,TNFRSF25,TNFRSF4,TNFRSF8,TNFRSF9,TRAF2,TYRO3,TYROBP,UNC5A,UNC5B,UTS2R,VASN,VIPR1,VIPR2,VSIR,XCR1,ZNRF3",9042,6572,9113.65360558413,15614,6
"sig_CADM1_1_GSE128954_a","CADM1","CADM1,DSG2,GFRA2",13,4,36.3494088566691,17,2
"sig_CADM1_2_GSE128954_a","CADM1","ACVR1,ADCY1,CADM1,CXCR2,DSG2,EDA2R,GPC4,IL22RA1,IL2RG,IL6ST,IL7R,LGR4,NGFR,OPRL1,PTPRZ1,SDC1,SORL1,STX1A,THY1,TNFRSF19",447,116,715.170963585156,563,2
"sig_CFH_1_GSE129670_a","CFH","",0,1,2.03220521738213,1,1
"sig_DLL1_1_GSE129853_a","DLL1","ACVR1B,ACVR2B,ADGRE5,ADGRG1,ADGRL1,ALCAM,ALOX5,APP,AR,AVPR1A,CCR1,CD163,CD200,CD226,CD248,CD27,CD28,CD44,CD47,CD48,CD5,CD55,CD6,CD69,CD72,CD79A,CD8A,CD96,CLEC2B,CLEC2D,CR1,CRLF3,CXCR4,DDR1,DPP4,DSG2,DYSF,EDNRB,EPHB1,F11R,F2RL1,FLT3,HMMR,IL10RA,IL12RB1,IL2RB,IL4R,ITGA4,ITGAE,ITGAL,ITGAM,ITGB2,ITGB7,JAM3,KLRB1,KLRD1,KREMEN1,LDLR,LPAR4,LRP8,LTBR,MPL,MYLK,NCR3,NPFFR2,NRXN2,NT5E,NTNG2,PLSCR4,PLXDC1,PLXDC2,PRTG,PTGDR,PTGDR2,PTPRC,PTPRD,PTPRF,ROR1,RTN4R,SELL,SELPLG,SIRPG,SLAMF1,SLAMF6,SLC40A1,SORL1,SORT1,TGFBR1,TGFBR2,TLR5,TNFRSF17,VCAM1,VIPR2,ZNRF3",908,763,1948.60233448965,1671,5
"sig_DLL1_2_GSE129853_a","DLL1","ACVR2B,ADGRG1,ADGRL1,ADORA2B,ALCAM,ALOX5,AR,AVPR1A,BMPR1B,CCR1,CD163,CD200,CD226,CD248,CD27,CD28,CD44,CD47,CD5,CD55,CD69,CD72,CD79A,CD96,CLEC2D,CR2,DCBLD2,DDR1,DPP4,DSG2,DYSF,EDNRB,ENO1,EPHB1,EPHB6,ERAP1,F11R,F2RL1,FLT3,FPR3,FZD2,HMMR,IGFLR1,IL10RA,IL11RA,IL12RB1,IL2RB,IL4R,INSR,ITGAL,ITGAM,ITGB2,ITGB7,JAM3,KLRD1,KREMEN1,LDLR,LIFR,LPAR2,LPAR4,LRP8,NCR3,NPFFR2,NRXN2,NTNG2,PLXDC1,PLXDC2,PTGDR,PTGDR2,PTPRC,PTPRD,PTPRF,ROR1,RYK,SELPLG,SIRPG,SLAMF1,SLC40A1,SORL1,SORT1,TFRC,TGFBR1,TGFBR2,TNFRSF17,TNFRSF1B,VCAM1",1074,899,2057.69860601322,1973,5
"sig_LEP_1_GSE133616_a","LEP","ABCA1,ACKR3,ACVR1,ADRB2,AGR2,APCDD1,APP,AR,BMPR2,CADM1,CD151,CD274,CD320,CD47,CD63,CD9,CEACAM1,CKAP4,CXCR4,DPP4,DSG2,ENO1,EPHA6,EPHA8,ERAP1,ERBB3,F2RL1,FAS,FGFR1,FZD2,FZD3,FZD7,GHR,GP1BA,HLA-F,HMMR,ICOSLG,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IL13RA1,IL15RA,IL2RG,IL4R,IL6R,IL6ST,INSR,ITGAE,ITGAM,ITGAV,LAMP2,LDLR,LGR4,LPAR3,LRP11,LRP8,LSR,MMP24,MYLK,NECTIN4,NOTCH2,NRP1,NTNG1,OPRK1,OSMR,PLGRKT,PLSCR1,PLXDC2,PLXNB2,PTPRB,PTPRG,PTPRJ,PTPRK,PTPRS,RAMP1,RHBDL2,ROBO1,ROBO3,SDC1,SDC3,SDC4,SLC16A1,SLC16A7,SORL1,ST14,TFRC,TGFBR3,TLR2,TNFRSF10B,TNFRSF11B,TNFRSF14,TNFRSF19,TNFRSF1A,TNFRSF21,TNFRSF9,TRAF2,TSPAN1,UNC5B,VLDLR",1287,1212,1779.03333877644,2499,6
"sig_HSP90AA1_2_GSE13401_a","HSP90AA1","",0,1,3.50955355486732,1,24
"sig_NAMPT_1_GSE13449_a","NAMPT","ACKR3,ADCY1,CADM1,CAV1,EGFR,NRXN3,PTPRG,RET,TNFRSF21",125,85,107.305524074103,210,6
"sig_BMP10_1_GSE134890_a","BMP10","CXCR4,LRRC4",10,69,124.726855854412,79,1
"sig_ANXA2_1_GSE136120_a","ANXA2","ABCA1,APP,CADM3,CANX,CD79A,CD9,CFTR,CXCR3,CXCR4,DCBLD2,DPP4,ERAP1,F2R,F2RL1,FZD4,HLA-F,HRH1,IL3RA,ITGAE,KDR,KLRG1,LSR,NRXN3,NT5E,PLSCR1,PTPRB,PTPRJ,RAMP2,SLAMF7,TEK,TNFRSF10D",496,511,937.743162875001,1007,4
"sig_ANXA2_2_GSE136120_a","ANXA2","ABCA1,ACKR3,ACVR1,ACVR1B,ACVR2B,ADIPOR1,ADORA2B,ADRB2,ALCAM,AMFR,APLP2,APP,AR,ASGR1,ATP1A3,ATP6AP2,BAMBI,BCAM,BMPR2,C3AR1,CADM1,CADM3,CALCRL,CANX,CAV1,CCR10,CCR7,CCRL2,CD19,CD244,CD320,CD33,CD4,CD40,CD44,CD47,CD55,CD69,CD7,CD72,CD79A,CD81,CD86,CD9,CD93,CEACAM1,CKAP4,CLEC1B,CLEC2B,CLEC2D,CLEC4M,CRLF1,CRLF2,CXADR,DCBLD2,DDR2,DIP2A,EFNB1,EGFR,ENO1,EPHA4,EPHA5,EPHB2,EPHB4,EPHB6,ERAP1,ERBB2,ERBB4,F2R,F2RL1,F2RL2,F3,FAP,FAS,FGFR1,FGFR4,FLOT1,FLT1,FZD4,GALR3,GFRA2,GFRA4,GLP2R,GPC5,GPIHBP1,GPR182,HHIP,HTR2B,ICAM3,IFNAR1,IFNGR1,IGF1R,IGFLR1,IL10RB,IL13RA1,IL15RA,IL17RC,IL17RE,IL18RAP,IL1RAPL1,IL23R,IL3RA,IL4R,IL6ST,IL7R,INSR,ITGA1,ITGA2,ITGA4,ITGA5,ITGA6,ITGAV,ITGAX,ITGB1,ITGB4,ITGB5,ITGB8,KDR,KEL,KIR3DL2,KIT,KLRF1,KLRG1,LAMA4,LAMP2,LDLR,LEPR,LGR4,LIFR,LPAR1,LRP11,LRP6,LSR,LTK,LY9,MAG,MC1R,MGRN1,MMP24,MUSK,MYLK2,NCR2,NLGN1,NOTCH2,NPR1,NRCAM,NRP1,NT5E,NTRK3,NTSR1,OPRD1,PDCD1,PDE1C,PDGFRA,PHEX,PLA2R1,PLAUR,PLSCR1,PLSCR4,PLXNA4,PRLHR,PTPRB,PTPRC,PTPRD,PTPRG,PTPRJ,PTPRK,PTPRM,PTPRS,PVR,RAMP2,ROBO3,ROR1,RTN4R,RYK,SCN8A,SDC1,SDC3,SELE,SELL,SIGLEC10,SIRPG,SLC16A7,SLC40A1,SORT1,SSTR3,ST14,TACR2,TBXA2R,TEK,TFR2,TGFBR1,TGFBR2,TLR4,TMEM67,TMIGD2,TNFRSF10A,TNFRSF10B,TNFRSF10C,TNFRSF10D,TNFRSF11A,TNFRSF14,TNFRSF1A,TNFRSF1B,TNFRSF21,TNFRSF25,TNFRSF4,TNFRSF6B,TNFRSF8,TRAF2,TSPAN1,TYRO3,TYROBP,UNC5A,UTS2R,VASN,XCR1",4420,7051,11693.9168032266,11471,4
"sig_SFRP1_1_GSE13806_a","SFRP1","",12,1,38.2519672420038,13,2
"sig_SFRP1_2_GSE13806_a","SFRP1","AGR2,BCAM,CD74,CEACAM1,EPHA4,EPHB6,F2RL2,F3,IL13RA2,IL20RB,IL7R,ITGA2,ITGA5,ITGB5,LAMA4,NOTCH3,NRP2,PDGFRB,PECAM1,PLXNA2,PLXNA4,RHBDL2,SCARB1,SCARF1,SLAMF7,SLC16A1,TIE1,UNC5B,VCAM1",269,108,540.071893607019,377,2
"sig_ALB_2_GSE138725_a","ALB","ADRB2,BAMBI,CALCRL,CD274,CD46,CD55,CR2,DSG3,ENO1,EPHA2,F2RL1,F3,FLOT1,GAS1,GPR135,GPR37,IFNGR1,IFNLR1,IL13RA2,IL17RA,IL1R2,IL1RL1,IL7R,ITGA2,ITGA5,ITGAV,ITGB8,LDLR,LRP11,MET,OGFR,OSMR,OXTR,PLAUR,RNF43,ROR2,RPSA,SDC4,TGFBR3,THBD,TNFRSF10B,TNFRSF10D,VLDLR",759,821,1151.55160779308,1580,6
"sig_SPINK1_1_GSE140179_a","SPINK1","ACVR2B,ADAM22,ADIPOR1,ADIPOR2,ALCAM,ATP6AP2,AXL,BMPR2,CANX,CCR10,CD274,CD46,CD9,CHRM3,CXADR,CXCR4,DAG1,DCBLD2,EDA2R,EDNRA,EPCAM,EPHA7,EPHB2,ERAP1,F2RL1,FAS,FZD3,GFRA1,GPR135,HMMR,ICAM1,IGF2R,IL13RA2,IL18R1,IL1R1,IL1RL1,ITGA1,ITGA5,LAMP1,LRFN3,LRP11,LSR,MGRN1,MYLK,NECTIN2,NECTIN3,NLGN1,NRCAM,OSMR,PLAUR,PLD2,PLSCR1,PLXNA1,PLXNA3,PLXNB2,PTPRF,PTPRM,RYK,SCARB1,SDC1,SDC2,SDC3,SLC16A7,TGFBR1,TGFBR2,TGFBR3,TLR6,TNFRSF10B,TNFRSF10D,TNFRSF21",1669,981,1267.09624834445,2650,3
"sig_SPINK1_3_GSE140179_a","SPINK1","CD9",10,0,5.97265373234553,10,3
"sig_PDPN_1_GSE14550_a","PDPN","",1,0,11.137887152366,1,1
"sig_ALB_3_GSE146462_a","ALB","TLR2",1,0,1.90085393386643,1,6
"sig_ALB_5_GSE146462_a","ALB","",3,0,6.47058890878111,3,6
"sig_ALB_6_GSE146462_a","ALB","",4,0,7.2813837663025,4,6
"sig_SLAMF7_1_GSE14680_a","SLAMF7","ABCA1,ACKR3,ACKR4,ACVR1,ACVR1B,ADAM11,ADCY1,ADIPOR1,ALCAM,ALOX5,AMFR,APLP2,APP,AR,ATP1A3,ATP5F1B,ATP6AP2,ATRN,AVPR2,BAMBI,BCAM,BEX3,BMPR2,CADM1,CANX,CAV1,CCR1,CCR10,CCR8,CD151,CD160,CD180,CD19,CD209,CD22,CD27,CD28,CD320,CD38,CD40,CD44,CD46,CD47,CD48,CD53,CD6,CD63,CD69,CD72,CD74,CD79A,CD80,CD81,CD82,CD84,CD9,CD93,CDON,CEACAM1,CHRM3,CKAP4,CLEC14A,CLEC2B,CLEC2D,CNTNAP1,COL13A1,CRLF1,CSF2RB,CXADR,CXCR1,CXCR4,CXCR5,DAG1,DCBLD2,DCC,DDR1,DDR2,DSC1,DSG2,ENO1,EPHB2,EPHB3,EPHB4,EPOR,ERAP1,ERBB4,F11R,F3,FGFR1,FGFR3,FGFRL1,FLT1,FLT4,FZD2,FZD3,FZD5,FZD6,FZD7,FZD8,GAS1,GFRA2,GFRA4,GHSR,GIPR,GLG1,GPR37,GRIN2D,GRM5,HLA-F,HRH3,ICAM1,ICAM3,IFNAR2,IFNGR2,IFNLR1,IGF1R,IGFLR1,IL10RB,IL12RB1,IL15RA,IL17RA,IL17RC,IL17RE,IL1RAP,IL1RL1,IL27RA,IL2RG,IL3RA,IL4R,IL6R,IL6ST,IL7R,INSR,ITGA2,ITGA2B,ITGA4,ITGA8,ITGAE,ITGAL,ITGAV,ITGB1,ITGB2,ITGB5,ITGB7,KISS1R,KREMEN1,LAIR1,LAMP1,LAMP2,LDLR,LEPR,LIFR,LILRB1,LILRB2,LINGO1,LPAR2,LRFN3,LRP1,LRP11,LRP5,LRP6,LRP8,LTBR,LTK,LY9,MARCO,MERTK,MMP24,MPL,MYLK,NCAM1,NCR1,NCSTN,NECTIN1,NECTIN2,NECTIN3,NEO1,NMUR2,NOTCH1,NOTCH2,NPBWR1,NPR1,NRCAM,NRXN2,NRXN3,NTNG2,NTRK1,OPRL1,PDCD1,PDE1B,PILRA,PLA2R1,PLGRKT,PLXDC2,PLXNB3,PLXNC1,PLXND1,PTCH1,PTK7,PTPRC,PTPRF,PTPRG,PTPRJ,PTPRK,PTPRM,PVR,PVRIG,RNF43,ROBO1,ROR1,RPSA,RYK,S1PR2,SDC1,SDC2,SELL,SELP,SIGLEC10,SLAMF6,SLAMF7,SLC16A1,SLC16A7,SORL1,SORT1,SPN,SSTR2,SSTR3,SSTR5,STRA6,STX1A,TBXA2R,TFR2,TFRC,TGFBR2,TLR6,TMEM67,TNFRSF10A,TNFRSF10B,TNFRSF13B,TNFRSF13C,TNFRSF14,TNFRSF17,TNFRSF1B,TNFRSF21,TNFRSF25,TNFRSF4,TRAF2,TSHR,VASN,VLDLR,ZNRF3",4207,3683,8849.01762825711,7890,4
"sig_SLAMF7_2_GSE14680_a","SLAMF7","ABCA1,ADAM22,ADAM23,ADGRE5,ADGRG1,ALCAM,AMFR,APP,BMPR1A,CANX,CAV1,CCR2,CCR5,CD38,CD44,CD48,CD55,CD81,CD86,CDON,CHRM3,CLEC2B,CLEC2D,CRLF2,CXCR4,DCC,DDR2,EDNRB,ENO1,EPOR,ERAP1,FZD5,GPR37,HLA-F,HTR2C,ICAM1,ICAM3,IFNAR1,IGFLR1,IL10RA,IL10RB,IL21R,IL2RG,IL6R,IL6ST,INSR,ITGA6,ITGA8,ITGAE,ITGAL,LAIR1,LAMP1,LAMP2,LEPR,LRP11,LRP8,LSR,MET,NCAM1,NECTIN1,NECTIN3,NT5E,NTRK2,PLXDC2,PLXNB2,PLXNC1,PTCH1,PTPRC,PTPRG,PTPRK,PVR,RGMB,ROBO1,ROR1,ROR2,RYK,SDC1,SIRPA,SLAMF7,TBXA2R,TFRC,TGFBR3,TNFRSF10B,TNFRSF14,TNFRSF19,TNFRSF1A,TRAF2,VLDLR,ZNRF3",1503,1641,3559.0768446474,3144,4
"sig_WNT7A_2_GSE147686_a","WNT7A","",327,696,2274.48822716917,1023,1
"sig_GPI_2_GSE149289_a","GPI","ADGRE5,AGR2,ALCAM,APCDD1,CANX,CCR2,CD33,CD44,DCBLD2,DSC3,FPR3,GHR,GUCY2C,HTR1D,ICAM1,KIT,MET,NEO1,NT5E,PHEX,PLXND1,PTPRB,PTPRG,PTPRK,S1PR2,SLC16A1,SORL1,TNFRSF10D,TNFRSF14",387,424,696.145107730454,811,2
"sig_GPI_3_GSE149289_a","GPI","ACKR3,ACVR1C,ACVR2A,ACVR2B,ADIPOR2,ADORA2B,ATP5F1B,ATRN,BAMBI,BMPR1A,CCR2,CCRL2,CD151,CD33,CD44,CD46,CD47,CD55,CD81,CD82,CD9,CEACAM1,CFTR,CNTNAP2,DCBLD2,DDR1,DIP2A,DSC3,DSG2,EDA2R,EDAR,EDNRB,EGFR,EPCAM,EPHB4,ERBB3,F11R,F3,FAS,FCGR1A,FGFR2,FGFR3,FGFR4,FGFRL1,FZD1,FZD3,FZD5,FZD6,GIPR,GPC1,GPC4,GPR35,HTR1D,ICAM1,ICAM3,IFNAR1,IL17RA,IL17RB,IL20RA,IL20RB,IL22RA1,IL2RG,IL6R,ITGA6,ITGA7,ITGAV,ITGB4,KREMEN1,LRP6,LRP8,LSR,MYLK,NCSTN,NECTIN2,NOTCH1,NRP1,PLAUR,PLXDC2,PLXNA3,PLXND1,PROCR,PTPRB,PTPRG,PTPRK,PTPRM,PVR,RNF43,ROBO1,SCARB1,SDC1,SLC16A1,SORT1,SSTR1,TFRC,TGFBR2,TGFBR3,TNFRSF10D,TNFRSF11A,TNFRSF12A,TYRO3,ZNRF3",1517,2265,3769.05423859925,3782,2
"sig_JAG1_1_GSE14995_a","JAG1","ACVR1,ACVR2A,ADAM23,ADGRL1,ADIPOR1,ADORA2B,AGTR1,ALCAM,AMFR,APP,ART1,AVPR1A,BMPR1A,BMPR2,BOC,CALCRL,CAV1,CD274,CD36,CD46,CD55,CD9,CHRM3,CKAP4,CNTN1,DAG1,DCBLD2,DDR1,DDR2,DIP2A,DSC3,DSG2,EDNRB,EGFR,EPHB4,ERAP1,F2R,F2RL1,F2RL2,FAS,FGFR3,FGFR4,FGFRL1,FZD5,FZD6,GLG1,GPR37,HMMR,ICAM3,IFNAR1,IFNAR2,IFNGR1,IGF2R,IGFLR1,IL11RA,IL15RA,IL17RA,IL1R1,IL21R,IL27RA,INSR,ITGA5,ITGB8,JAM2,JMJD6,KREMEN1,LAMP2,LGR4,LRFN3,LRP8,MCAM,MET,NCSTN,NECTIN2,NOTCH2,NOTCH3,NOTCH4,OGFR,PLAUR,PLXNA1,PROCR,PRTG,PTCH1,PTGDR,PTPRD,PTPRF,PVR,RGMB,ROBO2,ROBO3,RTN4R,RYK,SCARB1,SDC1,SPN,TBXA2R,TFRC,TGFBR3,TNFRSF10B,TNFRSF10D,TNFRSF21,VLDLR",2128,2292,1577.3755893282,4420,6
"sig_SERPINE1_1_GSE150796_a","SERPINE1","ADAM22,CCR5,CD274,CEACAM1,DCHS1,ERAP1,F11R,HMMR,IL1RAPL1,ITGA2,ITGAE,ITGB3,KIT,OGFR,OXTR,PDE1C,PLSCR1,PLXNC1,PRLR,PTPRJ,ROR1,ROR2,SDC3,SDC4,SELPLG,THY1",956,295,1823.81281994863,1251,12
"sig_C5_1_GSE150902_a","C5","",2,0,4.99267378454124,2,5
"sig_FASLG_1_GSE153378_a","FASLG","BDKRB1,BDKRB2,TNFRSF1B",11,2,30.5932881971128,13,8
"sig_ITGAV_1_GSE153702_a","ITGAV","",1,0,2.20194471528032,1,4
"sig_ITGAV_2_GSE153702_a","ITGAV","BMPR1B,CD4,CHRM3,F3,IL1R1,IL1RL1,ITGA3,KREMEN1,LGR4,MERTK,NRP1,ROBO1,TGFBR3",120,123,277.514385898493,243,4
"sig_SEMA5A_1_GSE157062_a","SEMA5A","ABCA1,ACVR1,ADGRG1,ADRB2,AMFR,APLP2,ATP6AP2,AXL,BAMBI,BEX3,BMPR2,CAV1,CD151,CD44,CD46,CD47,CEACAM1,CLEC2D,CRLF3,EGFR,EPOR,F11R,FAS,FZD4,GRPR,IFNGR1,ITGA10,ITGAE,ITGB4,JAM2,LAMP2,MET,NECTIN3,NT5E,NTSR1,OGFR,OPRL1,PLSCR1,RGMB,RPSA,STX1A,TFRC",1107,875,680.201983781514,1982,4
"sig_SEMA5A_2_GSE157062_a","SEMA5A","AMFR,BAMBI,CLEC2D,DCBLD2,F2R,F2RL1,ITGB1,NTSR1,OGFR,PLSCR1,TFRC,TGFBR2",165,109,120.10315642075,274,4
"sig_SEMA5A_3_GSE157062_a","SEMA5A","ACVR1,ADGRG1,ADIPOR1,ADRB2,AMFR,AXL,BAMBI,BEX3,CAV1,CD44,CLEC2D,FGFRL1,FLOT1,GRPR,IL10RB,ITGAE,NT5E,OGFR,QRFPR,RGMB,RPSA,STX1A",777,646,453.79883212425,1423,4
"sig_AGT_1_GSE15918_a","AGT","AGTR1,C5AR1,CD55,CXADR,CXCR4,EPOR,F3,FZD10,IL20RA,IL6R,IL7R,JMJD6,LDLR,RGMB,TNFRSF12A,VCAM1,VLDLR",537,307,648.813559587647,844,10
"sig_CD47_1_GSE16494_a","CD47","ATP6AP2,CANX,CKAP4,CLEC2B,CRLF3,FZD6,ITGA4,ITGB1,NRCAM,PLSCR1,PTPRK,SLC16A1,TFRC",39,772,585.587589821269,811,4
"sig_CD47_2_GSE16494_a","CD47","ASGR1,ATP6AP2,AVPR1A,CANX,CCKAR,CCRL2,CD248,CD40,CD44,CD47,CEACAM1,CLEC2B,CNR1,CRLF3,DPP4,EGFR,EPOR,FGFR2,FZD6,ITGA4,ITGB1,ITGB4,JAM3,LAMA4,MAS1,MC1R,NTNG1,PDE1C,PLSCR1,PLXNA3,PTPRD,PVR,RYK,SDC2,SLC16A1,SPN,TFRC,TSHR",242,1347,1144.22482317614,1589,4
"sig_CD47_3_GSE16494_a","CD47","ADAM22,ALOX5,APLP2,ATP6AP2,AVPR2,BCAM,CANX,CCKAR,CD1B,CD2,CD33,CD40,CD44,CD47,CD53,CD9,CNR1,CRLF3,EPHA2,FGFR2,FZD6,GRIN2D,HTR7,ITGB1,JAM3,KCNJ10,MET,PLSCR1,PTPRK,PVR,RNF43,RYK,SIRPG,SLC16A1,SPN,TFRC,TNFRSF1A",210,1307,1000.73579950177,1517,4
"sig_CD47_4_GSE16494_a","CD47","ABCA1,ADGRE5,ADIPOR2,CCRL2,CD1D,CD2,CD44,CD47,CD69,CFTR,CLEC2B,CRLF3,CXCR3,EPHB2,FGFR2,FZD2,ICAM1,ITGAE,JAM3,NTNG1,PLGRKT,PLSCR1,PTPRC,PVR,RYK,SLC16A1,SPN,TNFRSF21",185,907,702.900800594363,1092,4
"sig_DLL4_1_GSE16547_a","DLL4","CD38,DDR1,INSR,ITGA4,PDE1A,RET,SDC1,SELP,SLC16A7",55,30,90.6923094932817,85,7
"sig_HSP90AA1_1_GSE168552_a","HSP90AA1","GRM4,ITGB5,PLXDC1,RHBDL2,TNFRSF1A",23,52,158.641797868,75,24
"sig_HSP90AA1_1_GSE168554_a","HSP90AA1","CD40,FLT3,ICAM1,NTRK2,SDC4,SLAMF1,SSTR2,TNFRSF8,TNFRSF9",120,3,234.852774948028,123,24
